시도,ym,year,month,real_powerCPI
부산광역시,2017.01,2017,1,1.056119041
부산광역시,2017.02,2017,2,1.053250799
부산광역시,2017.03,2017,3,1.053963696
부산광역시,2017.04,2017,4,1.054894071
부산광역시,2017.05,2017,5,1.052431082
부산광역시,2017.06,2017,6,1.056640243
부산광역시,2017.07,2017,7,1.055609195
부산광역시,2017.08,2017,8,1.050290748
부산광역시,2017.09,2017,9,1.046643311
부산광역시,2017.1,2017,10,1.045429577
부산광역시,2017.11,2017,11,1.054071795
부산광역시,2017.12,2017,12,1.051612639
부산광역시,2018.01,2018,1,1.04653673
부산광역시,2018.02,2018,2,1.03801713
부산광역시,2018.03,2018,3,1.037723656
부산광역시,2018.04,2018,4,1.034745925
부산광역시,2018.05,2018,5,1.03643643
부산광역시,2018.06,2018,6,1.03801713
부산광역시,2018.07,2018,7,0.85825998
부산광역시,2018.08,2018,8,0.851309669
부산광역시,2018.09,2018,9,1.023034502
부산광역시,2018.1,2018,10,1.021204714
부산광역시,2018.11,2018,11,1.030915839
부산광역시,2018.12,2018,12,1.034454297
부산광역시,2019.01,2019,1,1.033466071
부산광역시,2019.02,2019,2,1.029831154
부산광역시,2019.03,2019,3,1.031598812
부산광역시,2019.04,2019,4,1.028666373
부산광역시,2019.05,2019,5,1.028862037
부산광역시,2019.06,2019,6,1.02954229
부산광역시,2019.07,2019,7,0.865125996
부산광역시,2019.08,2019,8,0.864058582
부산광역시,2019.09,2019,9,1.02496285
부산광역시,2019.1,2019,10,1.025545843
부산광역시,2019.11,2019,11,1.030326727
부산광역시,2019.12,2019,12,1.028563422
부산광역시,2020.01,2020,1,1.02678393
부산광역시,2020.02,2020,2,1.025554003
부산광역시,2020.03,2020,3,1.028325493
부산광역시,2020.04,2020,4,1.032044199
부산광역시,2020.05,2020,5,1.032251582
부산광역시,2020.06,2020,6,1.030594844
부산광역시,2020.07,2020,7,0.866626494
부산광역시,2020.08,2020,8,0.861607589
부산광역시,2020.09,2020,9,1.019347157
부산광역시,2020.1,2020,10,1.025144682
부산광역시,2020.11,2020,11,1.02678393
부산광역시,2020.12,2020,12,1.024531312
부산광역시,2021.01,2021,1,0.992191361
부산광역시,2021.02,2021,2,0.986147952
부산광역시,2021.03,2021,3,0.984986753
부산광역시,2021.04,2021,4,0.984117647
부산광역시,2021.05,2021,5,0.983828286
부산광역시,2021.06,2021,6,0.984600294
부산광역시,2021.07,2021,7,0.84460319
부산광역시,2021.08,2021,8,0.841146087
부산광역시,2021.09,2021,9,0.995929049
부산광역시,2021.1,2021,10,1.021023058
부산광역시,2021.11,2021,11,1.016983499
부산광역시,2021.12,2021,12,1.014633677
부산광역시,2022.01,2022,1,1.006588999
부산광역시,2022.02,2022,2,1.001710539
부산광역시,2022.03,2022,3,0.995843174
부산광역시,2022.04,2022,4,1.04744457
부산광역시,2022.05,2022,5,1.041475946
부산광역시,2022.06,2022,6,1.034421971
부산광역시,2022.07,2022,7,0.944264719
부산광역시,2022.08,2022,8,0.944002957
부산광역시,2022.09,2022,9,1.091714338
부산광역시,2022.1,2022,10,1.147440022
부산광역시,2022.11,2022,11,1.148178808
부산광역시,2022.12,2022,12,1.147018285
부산광역시,2023.01,2023,1,1.241555131
부산광역시,2023.02,2023,2,1.239636364
부산광역시,2023.03,2023,3,1.236937591
부산광역시,2023.04,2023,4,1.235033059
부산광역시,2023.05,2023,5,1.26308192
부산광역시,2023.06,2023,6,1.293146979
부산광역시,2023.07,2023,7,1.148334833
부산광역시,2023.08,2023,8,1.140227009
부산광역시,2023.09,2023,9,1.275435788
부산광역시,2023.1,2023,10,1.267768741
부산광역시,2023.11,2023,11,1.273962868
부산광역시,2023.12,2023,12,1.272832165
부산광역시,2024.01,2024,1,1.267880824
부산광역시,2024.02,2024,2,1.259750527
부산광역시,2024.03,2024,3,1.258203194
부산광역시,2024.04,2024,4,1.258865871
부산광역시,2024.05,2024,5,1.259418635
부산광역시,2024.06,2024,6,1.261190748
부산광역시,2024.07,2024,7,1.114503817
부산광역시,2024.08,2024,8,1.110411749
부산광역시,2024.09,2024,9,1.245138223
부산광역시,2024.1,2024,10,1.244161729
부산광역시,2024.11,2024,11,1.249278152
부산광역시,2024.12,2024,12,1.241889188
부산광역시,2025.01,2025,1,1.233520518
부산광역시,2025.02,2025,2,1.229801895
부산광역시,2025.03,2025,3,1.226737692
부산광역시,2025.04,2025,4,1.226737692
부산광역시,2025.05,2025,5,1.227898177
대구광역시,2004.01,2004,1,1.493972166
대구광역시,2004.02,2004,2,1.488619759
대구광역시,2004.03,2004,3,1.47543586
대구광역시,2004.04,2004,4,1.429274276
대구광역시,2004.05,2004,5,1.431828654
대구광역시,2004.06,2004,6,1.431828654
대구광역시,2004.07,2004,7,1.425499381
대구광역시,2004.08,2004,8,1.411742841
대구광역시,2004.09,2004,9,1.411742841
대구광역시,2004.1,2004,10,1.41050011
대구광역시,2004.11,2004,11,1.419206178
대구광역시,2004.12,2004,12,1.419206178
대구광역시,2005.01,2005,1,1.407924544
대구광역시,2005.02,2005,2,1.400827801
대구광역시,2005.03,2005,3,1.393802243
대구광역시,2005.04,2005,4,1.389628164
대구광역시,2005.05,2005,5,1.391004164
대구광역시,2005.06,2005,6,1.396611601
대구광역시,2005.07,2005,7,1.389628164
대구광역시,2005.08,2005,8,1.385460293
대구광역시,2005.09,2005,9,1.377217604
대구광역시,2005.1,2005,10,1.378587656
대구광역시,2005.11,2005,11,1.384095234
대구광역시,2005.12,2005,12,1.381317349
대구광역시,2006.01,2006,1,1.395118486
대구광역시,2006.02,2006,2,1.392375092
대구광역시,2006.03,2006,3,1.384172451
대구광역시,2006.04,2006,4,1.381435226
대구광역시,2006.05,2006,5,1.380116416
대구광역시,2006.06,2006,6,1.38281167
대구광역시,2006.07,2006,7,1.377413421
대구광역시,2006.08,2006,8,1.366742387
대구광역시,2006.09,2006,9,1.364091475
대구광역시,2006.1,2006,10,1.372057156
대구광역시,2006.11,2006,11,1.378745331
대구광역시,2006.12,2006,12,1.373378723
대구광역시,2007.01,2007,1,1.377474889
대구광역시,2007.02,2007,2,1.368150932
대구광역시,2007.03,2007,3,1.36027909
대구광역시,2007.04,2007,4,1.356359436
대구광역시,2007.05,2007,5,1.355057899
대구광역시,2007.06,2007,6,1.356359436
대구광역시,2007.07,2007,7,1.351185704
대구광역시,2007.08,2007,8,1.348604909
대구광역시,2007.09,2007,9,1.340955754
대구광역시,2007.1,2007,10,1.339666423
대구광역시,2007.11,2007,11,1.340955754
대구광역시,2007.12,2007,12,1.335881571
대구광역시,2008.01,2008,1,1.329626425
대구광역시,2008.02,2008,2,1.322156992
대구광역시,2008.03,2008,3,1.311141782
대구광역시,2008.04,2008,4,1.300292416
대구광역시,2008.05,2008,5,1.289637044
대구광역시,2008.06,2008,6,1.279154885
대구광역시,2008.07,2008,7,1.268857157
대구광역시,2008.08,2008,8,1.269982864
대구광역시,2008.09,2008,9,1.274552374
대구광역시,2008.1,2008,10,1.276857283
대구광역시,2008.11,2008,11,1.282640449
대구광역시,2008.12,2008,12,1.283806528
대구광역시,2009.01,2009,1,1.283806528
대구광역시,2009.02,2009,2,1.273418554
대구광역시,2009.03,2009,3,1.264313023
대구광역시,2009.04,2009,4,1.260941441
대구광역시,2009.05,2009,5,1.260941441
대구광역시,2009.06,2009,6,1.262068382
대구광역시,2009.07,2009,7,1.257572658
대구광역시,2009.08,2009,8,1.254236881
대구광역시,2009.09,2009,9,1.252027845
대구광역시,2009.1,2009,10,1.256468834
대구광역시,2009.11,2009,11,1.254236881
대구광역시,2009.12,2009,12,1.249826576
대구광역시,2010.01,2010,1,1.242377052
대구광역시,2010.02,2010,2,1.238607677
대구광역시,2010.03,2010,3,1.234875697
대구광역시,2010.04,2010,4,1.231151635
대구광역시,2010.05,2010,5,1.228691011
대구광역시,2010.06,2010,6,1.231151635
대구광역시,2010.07,2010,7,1.228691011
대구광역시,2010.08,2010,8,1.248457242
대구광역시,2010.09,2010,9,1.237344196
대구광역시,2010.1,2010,10,1.234893499
대구광역시,2010.11,2010,11,1.243491952
대구광역시,2010.12,2010,12,1.238566002
대구광역시,2011.01,2011,1,1.225215183
대구광역시,2011.02,2011,2,1.215701254
대구광역시,2011.03,2011,3,1.207481568
대구광역시,2011.04,2011,4,1.208645082
대구광역시,2011.05,2011,5,1.206320291
대구광역시,2011.06,2011,6,1.205161247
대구광역시,2011.07,2011,7,1.197082996
대구광역시,2011.08,2011,8,1.211463464
대구광역시,2011.09,2011,9,1.212625474
대구광역시,2011.1,2011,10,1.216084112
대구광역시,2011.11,2011,11,1.214929042
대구광역시,2011.12,2011,12,1.211463464
대구광역시,2012.01,2012,1,1.20699456
대구광역시,2012.02,2012,2,1.203360563
대구광역시,2012.03,2012,3,1.199285155
대구광역시,2012.04,2012,4,1.196697672
대구광역시,2012.05,2012,5,1.193675542
대구광역시,2012.06,2012,6,1.195460693
대구광역시,2012.07,2012,7,1.198505093
대구광역시,2012.08,2012,8,1.220139743
대구광역시,2012.09,2012,9,1.212189345
대구광역시,2012.1,2012,10,1.213885215
대구광역시,2012.11,2012,11,1.218319438
대구광역시,2012.12,2012,12,1.215918546
대구광역시,2013.01,2013,1,1.230739984
대구광역시,2013.02,2013,2,1.226782021
대구광역시,2013.03,2013,3,1.225972255
대구광역시,2013.04,2013,4,1.227912169
대구광역시,2013.05,2013,5,1.227912169
대구광역시,2013.06,2013,6,1.229831531
대구광역시,2013.07,2013,7,1.228364811
대구광역시,2013.08,2013,8,1.222823037
대구광역시,2013.09,2013,9,1.220570333
대구광역시,2013.1,2013,10,1.222493175
대구광역시,2013.11,2013,11,1.255673418
대구광역시,2013.12,2013,12,1.254401
대구광역시,2014.01,2014,1,1.248318404
대구광역시,2014.02,2014,2,1.244340359
대구광역시,2014.03,2014,3,1.24173772
대구광역시,2014.04,2014,4,1.24173772
대구광역시,2014.05,2014,5,1.238697453
대구광역시,2014.06,2014,6,1.240057121
대구광역시,2014.07,2014,7,1.23780144
대구광역시,2014.08,2014,8,1.235790144
대구광역시,2014.09,2014,9,1.236341614
대구광역시,2014.1,2014,10,1.239938196
대구광역시,2014.11,2014,11,1.242984564
대구광역시,2014.12,2014,12,1.243768438
대구광역시,2015.01,2015,1,1.232217995
대구광역시,2015.02,2015,2,1.233826463
대구광역시,2015.03,2015,3,1.234075301
대구광역시,2015.04,2015,4,1.234075301
대구광역시,2015.05,2015,5,1.229260505
대구광역시,2015.06,2015,6,1.228649934
대구광역시,2015.07,2015,7,1.149738043
대구광역시,2015.08,2015,8,1.147907153
대구광역시,2015.09,2015,9,1.151343347
대구광역시,2015.1,2015,10,1.230743987
대구광역시,2015.11,2015,11,1.233446853
대구광역시,2015.12,2015,12,1.228766805
대구광역시,2016.01,2016,1,1.227430611
대구광역시,2016.02,2016,2,1.222423165
대구광역시,2016.03,2016,3,1.224006148
대구광역시,2016.04,2016,4,1.221216164
대구광역시,2016.05,2016,5,1.220972485
대구광역시,2016.06,2016,6,1.220485419
대구광역시,2016.07,2016,7,0.993899168
대구광역시,2016.08,2016,8,0.991729379
대구광역시,2016.09,2016,9,0.984506543
대구광역시,2016.1,2016,10,1.209099891
대구광역시,2016.11,2016,11,1.211834727
대구광역시,2016.12,2016,12,1.07007351
대구광역시,2017.01,2017,1,1.057999959
대구광역시,2017.02,2017,2,1.053801589
대구광역시,2017.03,2017,3,1.055739322
대구광역시,2017.04,2017,4,1.058108887
대구광역시,2017.05,2017,5,1.058108887
대구광역시,2017.06,2017,6,1.060478171
대구광역시,2017.07,2017,7,1.059450544
대구광역시,2017.08,2017,8,1.052474193
대구광역시,2017.09,2017,9,1.049732899
대구광역시,2017.1,2017,10,1.0501405
대구광역시,2017.11,2017,11,1.058108887
대구광역시,2017.12,2017,12,1.053293978
대구광역시,2018.01,2018,1,1.048319478
대구광역시,2018.02,2018,2,1.039897196
대구광역시,2018.03,2018,3,1.042196104
대구광역시,2018.04,2018,4,1.040002429
대구광역시,2018.05,2018,5,1.040097156
대구광역시,2018.06,2018,6,1.042196104
대구광역시,2018.07,2018,7,0.860465116
대구광역시,2018.08,2018,8,0.851318222
대구광역시,2018.09,2018,9,1.025689136
대구광역시,2018.1,2018,10,1.025494677
대구광역시,2018.11,2018,11,1.033777939
대구광역시,2018.12,2018,12,1.037912299
대구광역시,2019.01,2019,1,1.040002429
대구광역시,2019.02,2019,2,1.034954331
대구광역시,2019.03,2019,3,1.036729177
대구광역시,2019.04,2019,4,1.029862113
대구광역시,2019.05,2019,5,1.02752477
대구광역시,2019.06,2019,6,1.028686966
대구광역시,2019.07,2019,7,0.86555196
대구광역시,2019.08,2019,8,0.86325326
대구광역시,2019.09,2019,9,1.025883668
대구광역시,2019.1,2019,10,1.023268781
대구광역시,2019.11,2019,11,1.030450694
대구광역시,2019.12,2019,12,1.028789942
대구광역시,2020.01,2020,1,1.026373626
대구광역시,2020.02,2020,2,1.025144682
대구광역시,2020.03,2020,3,1.027913957
대구광역시,2020.04,2020,4,1.034330011
대구광역시,2020.05,2020,5,1.034434152
대구광역시,2020.06,2020,6,1.031215497
대구광역시,2020.07,2020,7,0.866017664
대구광역시,2020.08,2020,8,0.860404826
대구광역시,2020.09,2020,9,1.019246032
대구광역시,2020.1,2020,10,1.024735687
대구광역시,2020.11,2020,11,1.026373626
대구광역시,2020.12,2020,12,1.023612633
대구광역시,2021.01,2021,1,0.992681962
대구광역시,2021.02,2021,2,0.988283942
대구광역시,2021.03,2021,3,0.984214139
대구광역시,2021.04,2021,4,0.983250073
대구광역시,2021.05,2021,5,0.982768749
대구광역시,2021.06,2021,6,0.982961222
대구광역시,2021.07,2021,7,0.843200469
대구광역시,2021.08,2021,8,0.83877551
대구광역시,2021.09,2021,9,0.993425505
대구광역시,2021.1,2021,10,1.017670915
대구광역시,2021.11,2021,11,1.012294688
대구광역시,2021.12,2021,12,1.010450623
대구광역시,2022.01,2022,1,1.002949572
대구광역시,2022.02,2022,2,0.996407978
대구광역시,2022.03,2022,3,0.990323187
대구광역시,2022.04,2022,4,1.041086936
대구광역시,2022.05,2022,5,1.034709977
대구광역시,2022.06,2022,6,1.029645364
대구광역시,2022.07,2022,7,0.937849995
대구광역시,2022.08,2022,8,0.938280676
대구광역시,2022.09,2022,9,1.082624211
대구광역시,2022.1,2022,10,1.138855944
대구광역시,2022.11,2022,11,1.140208257
대구광역시,2022.12,2022,12,1.139063783
대구광역시,2023.01,2023,1,1.234809382
대구광역시,2023.02,2023,2,1.232020239
대구광역시,2023.03,2023,3,1.229243667
대구광역시,2023.04,2023,4,1.227031405
대구광역시,2023.05,2023,5,1.258200773
대구광역시,2023.06,2023,6,1.288383793
대구광역시,2023.07,2023,7,1.14452319
대구광역시,2023.08,2023,8,1.133339256
대구광역시,2023.09,2023,9,1.269676848
대구광역시,2023.1,2023,10,1.264861528
대구광역시,2023.11,2023,11,1.272041866
대구광역시,2023.12,2023,12,1.274076048
대구광역시,2024.01,2024,1,1.267544635
대구광역시,2024.02,2024,2,1.258534445
대구광역시,2024.03,2024,3,1.257100281
대구광역시,2024.04,2024,4,1.259418635
대구광역시,2024.05,2024,5,1.257982456
대구광역시,2024.06,2024,6,1.259529246
대구광역시,2024.07,2024,7,1.113038906
대구광역시,2024.08,2024,8,1.108957569
대구광역시,2024.09,2024,9,1.244487057
대구광역시,2024.1,2024,10,1.244487057
대구광역시,2024.11,2024,11,1.247095816
대구광역시,2024.12,2024,12,1.243295019
대구광역시,2025.01,2025,1,1.235441724
대구광역시,2025.02,2025,2,1.229801895
대구광역시,2025.03,2025,3,1.227264913
대구광역시,2025.04,2025,4,1.226105625
대구광역시,2025.05,2025,5,1.22810941
인천광역시,2004.01,2004,1,1.482745109
인천광역시,2004.02,2004,2,1.478813086
인천광역시,2004.03,2004,3,1.459381284
인천광역시,2004.04,2004,4,1.413747467
인천광역시,2004.05,2004,5,1.414976405
인천광역시,2004.06,2004,6,1.416207482
인천광역시,2004.07,2004,7,1.407557373
인천광역시,2004.08,2004,8,1.397791863
인천광역시,2004.09,2004,9,1.39659258
인천광역시,2004.1,2004,10,1.397791863
인천광역시,2004.11,2004,11,1.403876956
인천광역시,2004.12,2004,12,1.402648028
인천광역시,2005.01,2005,1,1.38823609
인천광역시,2005.02,2005,2,1.384039193
인천광역시,2005.03,2005,3,1.374356706
인천광역시,2005.04,2005,4,1.375739526
인천광역시,2005.05,2005,5,1.377106638
인천광역시,2005.06,2005,6,1.382658289
인천광역시,2005.07,2005,7,1.377106638
인천광역시,2005.08,2005,8,1.372995046
인천광역시,2005.09,2005,9,1.364808752
인천광역시,2005.1,2005,10,1.370261495
인천광역시,2005.11,2005,11,1.375739526
인천광역시,2005.12,2005,12,1.366172415
인천광역시,2006.01,2006,1,1.378453185
인천광역시,2006.02,2006,2,1.37710362
인천광역시,2006.03,2006,3,1.36631181
인천광역시,2006.04,2006,4,1.363644701
인천광역시,2006.05,2006,5,1.363644701
인천광역시,2006.06,2006,6,1.36631181
인천광역시,2006.07,2006,7,1.362306132
인천광역시,2006.08,2006,8,1.353061994
인천광역시,2006.09,2006,9,1.349151005
인천광역시,2006.1,2006,10,1.358359325
인천광역시,2006.11,2006,11,1.36631181
인천광역시,2006.12,2006,12,1.360987984
인천광역시,2007.01,2007,1,1.36372297
인천광역시,2007.02,2007,2,1.355796302
인천광역시,2007.03,2007,3,1.349266605
인천광역시,2007.04,2007,4,1.344094873
인천광역시,2007.05,2007,5,1.341523846
인천광역시,2007.06,2007,6,1.340233423
인천광역시,2007.07,2007,7,1.337677134
인천광역시,2007.08,2007,8,1.335130577
인천광역시,2007.09,2007,9,1.325040576
인천광역시,2007.1,2007,10,1.323781654
인천광역시,2007.11,2007,11,1.322525122
인천광역시,2007.12,2007,12,1.318803084
인천광역시,2008.01,2008,1,1.31140505
인천광역시,2008.02,2008,2,1.307728888
인천광역시,2008.03,2008,3,1.292060784
인천광역시,2008.04,2008,4,1.28259322
인천광역시,2008.05,2008,5,1.274443564
인천광역시,2008.06,2008,6,1.266381473
인천광역시,2008.07,2008,7,1.257300302
인천광역시,2008.08,2008,8,1.259558363
인천광역시,2008.09,2008,9,1.258435897
인천광역시,2008.1,2008,10,1.261824549
인천광역시,2008.11,2008,11,1.266381473
인천광역시,2008.12,2008,12,1.267533539
인천광역시,2009.01,2009,1,1.264098904
인천광역시,2009.02,2009,2,1.256166755
인천광역시,2009.03,2009,3,1.245002025
인천광역시,2009.04,2009,4,1.241717762
인천광역시,2009.05,2009,5,1.24392015
인천광역시,2009.06,2009,6,1.24392015
인천광역시,2009.07,2009,7,1.238421427
인천광역시,2009.08,2009,8,1.234063157
인천광역시,2009.09,2009,9,1.235142546
인천광역시,2009.1,2009,10,1.237321651
인천광역시,2009.11,2009,11,1.235142546
