"연도","시도","시군구","계약종별","월","사용량(MWh)","t","MA12","y_ts"
2018,"경기도","양주시","일반용",12,47588.623,180,40052.9775,0.172390704744031
2019,"경기도","양주시","일반용",1,55120.134,181,40569.42775,0.306500285893264
2019,"경기도","양주시","일반용",2,51100.877,182,40947.4185,0.221512891470085
2019,"경기도","양주시","일반용",3,41142.063,183,41514.45675,-0.00901069318566535
2019,"경기도","양주시","일반용",4,39792.347,184,42115.0555833333,-0.0567306841965942
2019,"경기도","양주시","일반용",5,34817.658,185,42619.49375,-0.202187076491055
2019,"경기도","양주시","일반용",6,36617.944,186,42715.5325,-0.15402421938588
2019,"경기도","양주시","일반용",7,41027.814,187,42597.4174166667,-0.0375434004701414
2019,"경기도","양주시","일반용",8,47640.993,188,42507.9341666667,0.114002843317418
2019,"경기도","양주시","일반용",9,41417.006,189,42344.50875,-0.0221471797387044
2019,"경기도","양주시","일반용",10,35701.424,190,42308.49175,-0.169797240550273
2019,"경기도","양주시","일반용",11,39467.042,191,42435.6834166667,-0.0725236544436151
2019,"경기도","양주시","일반용",12,48741.088,192,42696.4216666667,0.132407255470004
2020,"경기도","양주시","일반용",1,53702.753,193,42812.8244166667,0.226626572885669
2020,"경기도","양주시","일반용",2,50027.078,194,42720.0814166667,0.15789531836648
2020,"경기도","양주시","일반용",3,39180.958,195,42856.48,-0.0896659953465053
2020,"경기도","양주시","일반용",4,39360.143,196,42872.2963333333,-0.0854721389093947
2020,"경기도","양주시","일반용",5,36343.958,197,42986.3550833333,-0.167854768859953
2020,"경기도","양주시","일반용",6,39746.803,198,43135.2811666667,-0.0818118406096665
2020,"경기도","양주시","일반용",7,42424.647,199,43684.1791666667,-0.0292565132324899
2020,"경기도","양주시","일반용",8,46528.077,200,44183.6741666667,0.0517005787198201
2020,"경기도","양주시","일반용",9,43053.789,201,44643.1585833333,-0.0362508314269904
2020,"경기도","양주시","일반용",10,35891.22,202,44534.24725,-0.215765796967281
2020,"경기도","양주시","일반용",11,40835.747,203,44420.8389166667,-0.0841508545264352
2020,"경기도","양주시","일반용",12,50528.201,204,44275.6425,0.132096920918733
2021,"경기도","양주시","일반용",1,60289.529,205,44496.43375,0.303749394718624
2021,"경기도","양주시","일반용",2,56021.018,206,44827.6074166667,0.222902755144184
2021,"경기도","양주시","일반용",3,44694.771,207,44804.1519166667,-0.00244429692695463
2021,"경기도","양주시","일반용",4,38053.207,208,45117.3316666667,-0.170281102254599
2021,"경기도","양주시","일반용",5,34983.058,209,45394.48825,-0.260526806339118
2021,"경기도","양주시","일반용",6,38004.446,210,45730.3399166667,-0.185058817881866
2021,"경기도","양주시","일반용",7,45074.142,211,46323.281,-0.0273359301230605
2021,"경기도","양주시","일반용",8,50502.161,212,47118.8786666667,0.0693423857815161
2021,"경기도","양주시","일반용",9,42772.323,213,47827.33175,-0.11170603548339
2021,"경기도","양주시","일반용",10,39649.377,214,48651.86425,-0.204614892054669
2021,"경기도","양주시","일반용",11,44161.626,215,49330.4849166667,-0.110686023310267
2021,"경기도","양주시","일반용",12,54558.421,216,50054.7758333333,0.0861541500462497
2022,"경기도","양주시","일반용",1,67404.822,217,50799.35275,0.282832945024352
2022,"경기도","양주시","일반용",2,65568.19,218,54533.97725,0.184266726613631
2022,"경기도","양주시","일반용",3,53196.208,219,55182.2220833333,-0.0366537220899675
2022,"경기도","양주시","일반용",4,47947.597,220,55374.9829166667,-0.14401923449177
2022,"경기도","양주시","일반용",5,43126.506,221,54335.165,-0.231033826745965
2022,"경기도","양주시","일반용",6,46695.937,222,54556.3605,-0.15557714618332
2022,"경기도","양주시","일반용",7,54009.065,223,54736.7966666667,-0.0133842799944374
2022,"경기도","양주시","일반용",8,95317.655,224,54639.0718333333,0.556465822411675
2022,"경기도","양주시","일반용",9,50551.261,225,54283.7954166667,-0.0712378646988966
2022,"경기도","양주시","일반용",10,41962.507,226,53978.6579166667,-0.251812215555597
2022,"경기도","양주시","일반용",11,31683.811,227,53830.98725,-0.530043416121261
2022,"경기도","양주시","일반용",12,57212.767,228,53743.3174166667,0.0625577406344627
2023,"경기도","양주시","일반용",1,69570.056,229,53565.3348333333,0.261432124212563
2023,"경기도","양주시","일반용",2,64395.492,230,50526.39575,0.242547742813921
2023,"경기도","양주시","일반용",3,48932.891,231,50801.1359166667,-0.0374689269368347
2023,"경기도","양주시","일반용",4,44285.947,232,50848.36775,-0.138180619418892
2023,"경기도","양주시","일반용",5,41354.458,233,52111.48125,-0.231205066938442
2023,"경기도","양주시","일반용",6,45643.899,234,52194.57975,-0.134108702497504
2023,"경기도","양주시","일반용",7,51873.274,235,52049.9196666667,-0.00339954596384779
2023,"경기도","양주시","일반용",8,58850.386,236,51994.0285833333,0.12386951568171
2023,"경기도","양주시","일반용",9,53848.143,237,52366.152,0.0279074899178981
2023,"경기도","양주시","일반용",10,42529.289,238,52655.8291666667,-0.213583956353053
2023,"경기도","양주시","일반용",11,46841.173,239,52845.82125,-0.120616059958383
2023,"경기도","양주시","일반용",12,58209.949,240,53133.13625,0.0912555166860968
2024,"경기도","양주시","일반용",1,67834.135,241,53428.1761666667,0.238727283944759
2024,"경기도","양주시","일반용",2,63724.799,242,53924.8445833333,0.16698248589735
2024,"경기도","양주시","일반용",3,53398.372,243,54472.09275,-0.0199082522788363
2024,"경기도","양주시","일반용",4,47762.073,244,54824.7205,-0.13790932358673
2024,"경기도","양주시","일반용",5,43634.363,245,54864.8471666667,-0.229027854677708
2024,"경기도","양주시","일반용",6,49091.679,246,55030.3704166667,-0.114195672255646
2004,"경기도","양주시","주택용",6,11588,6,12404.5,-0.068089230096245
2004,"경기도","양주시","주택용",7,12009,7,12491.5833333333,-0.0393987155056774
2004,"경기도","양주시","주택용",8,13276,8,12538.3333333333,0.057167275513653
2004,"경기도","양주시","주택용",9,12150,9,12610.0833333333,-0.0371675886801978
2004,"경기도","양주시","주택용",10,12003,10,12686.4166666667,-0.0553752487347275
2004,"경기도","양주시","주택용",11,12399,11,12760.5833333333,-0.0287451684524789
2004,"경기도","양주시","주택용",12,12997,12,12852.4166666667,0.0111867004958108
2005,"경기도","양주시","주택용",1,14344,13,12936.1666666667,0.103304730169568
2005,"경기도","양주시","주택용",2,13965,14,12988.9166666667,0.0724577696776408
2005,"경기도","양주시","주택용",3,13079,15,13086.4166666667,-0.000566906077574304
2005,"경기도","양주시","주택용",4,12888,16,13177.5,-0.0222141838725516
2005,"경기도","양주시","주택용",5,12429,17,13286.1666666667,-0.0666909419340854
2005,"경기도","양주시","주택용",6,12690,18,13481.3333333333,-0.0604917308347467
2005,"경기도","양주시","주택용",7,13014,19,13627.5833333333,-0.0460702239507265
2005,"경기도","양주시","주택용",8,13909,20,13762.0833333333,0.0106188865416218
2005,"경기도","양주시","주택용",9,13320,21,13847.5,-0.0388380458128788
2005,"경기도","양주시","주택용",10,13096,22,13961.25,-0.0639787948040656
2005,"경기도","양주시","주택용",11,13703,23,14067,-0.026216841811495
2005,"경기도","양주시","주택용",12,15339,24,14180.4166666667,0.0785366999846212
2006,"경기도","양주시","주택용",1,16099,25,14291.75,0.119074710555373
2006,"경기도","양주시","주택용",2,15579,26,14437.5,0.0760948652482793
2006,"경기도","양주시","주택용",3,14104,27,14513.3333333333,-0.0286093220427227
2006,"경기도","양주시","주택용",4,14253,28,14575.5,-0.0223746260925723
2006,"경기도","양주시","주택용",5,13698,29,14713.75,-0.0715325939688399
2006,"경기도","양주시","주택용",6,14051,30,14783,-0.0507843042947497
2006,"경기도","양주시","주택용",7,14350,31,14862.6666666667,-0.0351025336536372
2006,"경기도","양주시","주택용",8,15658,32,14943,0.0467390057264664
2006,"경기도","양주시","주택용",9,14230,33,15035.0833333333,-0.0550339469461402
2006,"경기도","양주시","주택용",10,13842,34,15162.75,-0.0911343137607371
2006,"경기도","양주시","주택용",11,15362,35,15272.9166666667,0.00581582025484016
2006,"경기도","양주시","주택용",12,16170,36,15377.8333333333,0.0502305950314284
2007,"경기도","양주시","주택용",1,17055,37,15490.5833333333,0.0962111034463624
2007,"경기도","양주시","주택용",2,16543,38,15639.25,0.0561792716217364
2007,"경기도","양주시","주택용",3,15209,39,15820.9166666667,-0.0394455463020093
2007,"경기도","양주시","주택용",4,15785,40,15982.6666666667,-0.0124446796667886
2007,"경기도","양주시","주택용",5,15020,41,16098.3333333333,-0.0693331006271609
2007,"경기도","양주시","주택용",6,15310,42,16215.8333333333,-0.0574819215124717
2007,"경기도","양주시","주택용",7,15703,43,16352,-0.0404984371184772
2007,"경기도","양주시","주택용",8,17442,44,16512,0.0547937015056417
2007,"경기도","양주시","주택용",9,16410,45,16642,-0.0140387153762386
2007,"경기도","양주시","주택용",10,15783,46,16700.25,-0.0564902779537596
2007,"경기도","양주시","주택용",11,16750,47,16756.1666666667,-0.000368091450009441
2007,"경기도","양주시","주택용",12,17580,48,16812.0833333333,0.0446640183495401
2008,"경기도","양주시","주택용",1,18689,49,16877.4166666667,0.101958679106584
2008,"경기도","양주시","주택용",2,18463,50,16909.75,0.0878783507637934
2008,"경기도","양주시","주택용",3,16769,51,16920.1666666667,-0.00897426064039884
2008,"경기도","양주시","주택용",4,16484,52,16923.5,-0.0263129751017591
2008,"경기도","양주시","주택용",5,15691,53,16944.8333333333,-0.0768756696906218
2008,"경기도","양주시","주택용",6,15981,54,16968.8333333333,-0.0599778115075146
2008,"경기도","양주시","주택용",7,16487,55,17019.4166666667,-0.0317826575750015
2008,"경기도","양주시","주택용",8,17830,56,17031.5833333333,0.0458129683376146
2008,"경기도","양주시","주택용",9,16535,57,17014.25,-0.0285718817935755
2008,"경기도","양주시","주택용",10,15823,58,17053.3333333333,-0.074881110305686
2008,"경기도","양주시","주택용",11,17006,59,17106.5833333333,-0.00589715670869224
2008,"경기도","양주시","주택용",12,17868,60,17153.75,0.0407945948881663
2009,"경기도","양주시","주택용",1,19296,61,17170.5833333333,0.11670017222686
2009,"경기도","양주시","주택용",2,18609,62,17178.5833333333,0.0799818817280802
2009,"경기도","양주시","주택용",3,16561,63,17184.4166666667,-0.0369524317870248
2009,"경기도","양주시","주택용",4,16953,64,17224.8333333333,-0.0159073316783624
2009,"경기도","양주시","주택용",5,16330,65,17280.8333333333,-0.0565940805393749
2009,"경기도","양주시","주택용",6,16547,66,17320.25,-0.0456715207005487
2009,"경기도","양주시","주택용",7,16689,67,17408.5833333333,-0.0422135598483846
2009,"경기도","양주시","주택용",8,17926,68,17458,0.026454176622012
2009,"경기도","양주시","주택용",9,16605,69,17492.5,-0.0520683628092048
2009,"경기도","양주시","주택용",10,16308,70,17528,-0.0721438173361584
2009,"경기도","양주시","주택용",11,17678,71,17541.1666666667,0.00777042927349999
2009,"경기도","양주시","주택용",12,18341,72,17560.6666666667,0.0434774384104464
2010,"경기도","양주시","주택용",1,20356,73,17607,0.145079158482279
2010,"경기도","양주시","주택용",2,19202,74,17699.5,0.0814780496822182
2010,"경기도","양주시","주택용",3,16975,75,17797.8333333333,-0.0473350535980107
2010,"경기도","양주시","주택용",4,17379,76,17819.25,-0.0250167528322735
2010,"경기도","양주시","주택용",5,16488,77,17813.5,-0.0773237532157781
2010,"경기도","양주시","주택용",6,16781,78,17851.8333333333,-0.0618589166823101
2010,"경기도","양주시","주택용",7,17245,79,17886.4166666667,-0.0365193329513472
2010,"경기도","양주시","주택용",8,19036,80,17928.8333333333,0.0599217056153063
2010,"경기도","양주시","주택용",9,17785,81,17938.5,-0.00859383569441627
2010,"경기도","양주시","주택용",10,16565,82,17940.75,-0.0797826260250105
2010,"경기도","양주시","주택용",11,17609,83,17948,-0.019068553135096
2010,"경기도","양주시","주택용",12,18801,84,17926.3333333333,0.0476392921838787
2011,"경기도","양주시","주택용",1,20771,85,17919.8333333333,0.147649676185676
2011,"경기도","양주시","주택용",2,19711,86,17867.0833333333,0.0982167555125514
2011,"경기도","양주시","주택용",3,17091,87,17818.5,-0.0416852342491988
2011,"경기도","양주시","주택용",4,17406,88,17816.8333333333,-0.0233287289288195
2011,"경기도","양주시","주택용",5,16575,89,17812,-0.0719768513875298
2011,"경기도","양주시","주택용",6,16521,90,17802.9166666667,-0.074730002604285
2011,"경기도","양주시","주택용",7,17167,91,17754.5833333333,-0.0336547622630701
2011,"경기도","양주시","주택용",8,18403,92,17771.5833333333,0.0349129551239004
2011,"경기도","양주시","주택용",9,17202,93,17840.0833333333,-0.0364221421626372
2011,"경기도","양주시","주택용",10,16545,94,17871,-0.0770953459410846
2011,"경기도","양주시","주택용",11,17551,95,17856.3333333333,-0.0172473255405147
2011,"경기도","양주시","주택용",12,18692,96,17864.1666666667,0.0452987805931356
2012,"경기도","양주시","주택용",1,20191,97,17856.8333333333,0.122850705804807
2012,"경기도","양주시","주택용",2,19915,98,17971.5,0.102686046867681
2012,"경기도","양주시","주택용",3,17913,99,17962.5,-0.00275954517217827
2012,"경기도","양주시","주택용",4,17777,100,17971.8333333333,-0.0109002305393727
2012,"경기도","양주시","주택용",5,16399,101,17995.4166666667,-0.0928967384815983
2012,"경기도","양주시","주택용",6,16615,102,18025.4166666667,-0.0814768971398172
