"","id","s_star","T_star","TE_total","TE_cooling","TE_heating","baseline","시군구","계약종별","연월","연도","월"
"13996","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.366511176240827,0.0930235283601229,0.00173887701521879,-0.461273581616169,"경상북도의성군","일반용","201605",2016,5
"13997","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.312192178732333,0.148986862431237,9.45404525995367e-05,-0.461273581616169,"경상북도의성군","일반용","201606",2016,6
"13998","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.258860112606557,0.202157937230736,0.000255531778875979,-0.461273581616169,"경상북도의성군","일반용","201607",2016,7
"13999","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.244108502316151,0.217101138091434,6.39412085833563e-05,-0.461273581616169,"경상북도의성군","일반용","201608",2016,8
"14000","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.34162422414216,0.11950455817242,0.00014479930158886,-0.461273581616169,"경상북도의성군","일반용","201609",2016,9
"14001","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.417139453626084,0.0417704382543792,0.0023636897357058,-0.461273581616169,"경상북도의성군","일반용","201610",2016,10
"14002","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.393217286664654,0.00561425671168625,0.0624420382398284,-0.461273581616169,"경상북도의성군","일반용","201611",2016,11
"14003","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.329434726121856,0.000268137581515179,0.131570717912798,-0.461273581616169,"경상북도의성군","일반용","201612",2016,12
"14004","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.256699454993495,0.000114155303463641,0.204459971319211,-0.461273581616169,"경상북도의성군","일반용","201701",2017,1
"14005","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.303545855835995,0.00036692564647265,0.157360800133701,-0.461273581616169,"경상북도의성군","일반용","201702",2017,2
"14006","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.385420259523543,0.0049467949012925,0.0709065271913337,-0.461273581616169,"경상북도의성군","일반용","201703",2017,3
"14007","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.405861220965749,0.042678463666257,0.0127338969841629,-0.461273581616169,"경상북도의성군","일반용","201704",2017,4
"14008","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.367742689086418,0.0916415433331739,0.00188934919657696,-0.461273581616169,"경상북도의성군","일반용","201705",2017,5
"14009","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.318321797918412,0.14282810847233,0.000123675225426879,-0.461273581616169,"경상북도의성군","일반용","201706",2017,6
"14010","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.25067466290825,0.210479684061571,0.000119234646348125,-0.461273581616169,"경상북도의성군","일반용","201707",2017,7
"14011","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.271844176440605,0.189318776265965,0.000110628909598689,-0.461273581616169,"경상북도의성군","일반용","201708",2017,8
"14012","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.364968746063605,0.0957384654316809,0.000566370120883,-0.461273581616169,"경상북도의성군","일반용","201709",2017,9
"14013","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.413285950934695,0.0396817776111573,0.00830585307031636,-0.461273581616169,"경상북도의성군","일반용","201710",2017,10
"14014","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.369225572612639,0.00612780879025417,0.0859202002132761,-0.461273581616169,"경상북도의성군","일반용","201711",2017,11
"14015","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.253642414112439,5.93679914979552e-05,0.207571799512232,-0.461273581616169,"경상북도의성군","일반용","201712",2017,12
"14016","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.225023139901592,0.00013076653287474,0.236119675181702,-0.461273581616169,"경상북도의성군","일반용","201801",2018,1
"14017","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.254636000223903,0.000539205496961823,0.206098375895304,-0.461273581616169,"경상북도의성군","일반용","201802",2018,2
"14018","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.393047421693686,0.0164439616131692,0.0517821983093139,-0.461273581616169,"경상북도의성군","일반용","201803",2018,3
"14019","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.404150926623044,0.0464695920775498,0.0106530629155753,-0.461273581616169,"경상북도의성군","일반용","201804",2018,4
"14020","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.37029933107722,0.0894934532182372,0.00148079732071185,-0.461273581616169,"경상북도의성군","일반용","201805",2018,5
